SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
20181116_rmi049_75idPLRPS_APA_Platelets_PM_F8_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-18T18:04:20Z	77.54598	2492	1263	866	0	0.68566906	0.03553912	198	308	470	1263	0	0	0	0	0	4	5	7	13	43	2	7	8	12	64	1494.690462	6054.902361	7361.528739	11276.100256	50094.863374	10	198	357	601	3662	3	12	27	52	214	0	2	8	22	173	0	1	3	6	18	626	496
20181116_rmi049_75idPLRPS_APA_Platelets_PM_F8_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-18T19:38:15Z	77.64028	2480	1260	841	0	0.6674603	0.041110355	211	313	442	1260	0	0	0	0	0	4	5	7	13	49	2	7	9	14	71	1741.742693	6057.900709	7482.427769	15843.693315	57825.761303	17	193	351	609	4550	3	12	27	53	239	0	2	9	23	183	0	1	3	6	24	622	483
20181116_rmi049_75idPLRPS_APA_Platelets_PM_F8_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-18T21:12:05Z	77.75829	2442	1256	875	0	0.69665605	0.0322746	194	313	476	1256	0	0	0	0	0	4	5	7	12	29	2	6	8	12	94	1389.636822	5861.480731	7273.472618	11149.037462	75599.627557	22	206	347	594	4331	3	12	27	49	191	0	2	9	20	154	0	1	3	6	24	646	511
20181116_rmi049_75idPLRPS_APA_Platelets_PM_F9_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-19T01:51:25Z	77.62837	2548	1253	820	0	0.6544294	0.027028797	159	252	463	1253	0	0	0	0	0	4	5	7	11	47	1	6	8	11	75	1634.641344	5738.614002	7231.382304	9303.952829	55228.416882	14	168	315	571	3673	3	10	23	49	193	0	2	7	21	150	0	1	3	6	24	562	457
20181116_rmi049_75idPLRPS_APA_Platelets_PM_F9_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-19T03:25:20Z	77.52637	2585	1227	805	0	0.6560717	0.028571429	157	234	474	1227	0	0	0	0	0	4	5	7	12	50	1	6	8	12	82	651.405956	5775.568025	7226.066448	10867.623645	57251.153782	32	167	308	562	3734	3	10	24	49	206	0	2	7	21	163	0	1	3	6	18	557	458
20181116_rmi049_75idPLRPS_APA_Platelets_PM_F9_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-19T04:59:10Z	77.55018	2559	1275	844	0	0.6619608	0.03273965	178	257	472	1275	0	0	0	0	0	4	5	7	11	49	2	7	8	12	84	2083.010923	5964.092351	7213.686837	11149.037245	71474.182546	18	185	344	596	4133	3	12	26	52	181	0	2	8	22	176	0	1	3	6	23	595	484
20181120_rmi049_75idPLRPS_APA_RBC_Water-U_grad22-45_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-21T04:56:12Z	77.75765	1230	1182	1098	0	0.92893404	0.49482527	956	1061	23	1182	0	0	0	0	0	4	12	17	20	38	1	11	16	20	66	1148.019529	8505.032022	15117.005815	15856.371419	51826.00162	52	2537	4354	5377	7445	8	146	163	180	250	1	76	92	113	237	1	6	8	11	29	1096	1092
20181120_rmi049_75idPLRPS_APA_RBC_Water-U_grad28-38_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-21T03:22:44Z	77.67266	1270	1296	1183	0	0.91280866	0.50707215	1064	1169	13	1296	0	0	0	0	0	4	14	18	20	40	2	11	17	20	80	1300.656624	9428.752015	15147.92505	15873.277589	61123.749161	245	3727	5047	5691	7341	9	152	168	183	252	1	75	92	109	247	1	6	8	10	29	1182	1181
20181120_rmi049_75idPLRPS_APA_RBC_Water_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-20T14:56:25Z	76.22	1958	1882	1582	0	0.8405951	0.23065864	844	1435	140	1882	0	0	0	0	0	4	6	10	16	49	1	6	9	16	58	690.457632	5733.067054	8204.606121	15116.933932	48646.268008	14	374	785	1344	5216	3	39	78	115	222	0	18	41	69	270	0	5	7	10	26	1528	1446
20181120_rmi049_75idPLRPS_APA_RBC_Water_grad22-45_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-20T16:39:03Z	78.01842	2030	2142	1763	0	0.82306254	0.3075361	1152	1660	91	2142	0	0	0	0	0	4	6	10	17	49	1	7	10	18	73	1114.34215	6691.722345	8952.826643	15147.882102	62536.661697	17	424	793	1309	5464	3	45	79	112	227	0	20	41	67	249	0	5	7	10	27	1729	1655
20181120_rmi049_75idPLRPS_APA_RBC_Water_grad25-40_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-20T18:35:57Z	77.90981	1891	1887	1601	0	0.84843665	0.38567147	1270	1529	62	1887	0	0	0	0	0	4	6	10	17	45	1	7	10	16	35	1297.474134	6515.358422	8270.352653	15116.915915	31743.527507	16	675	1012	1458	5067	3	66	94	123	263	0	32	52	75	217	0	6	8	10	23	1580	1526
20181120_rmi049_75idPLRPS_APA_RBC_Water_grad28-38_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-20T20:38:35Z	77.59712	1187	1213	1070	0	0.8821105	0.53128	960	1060	11	1213	0	0	0	0	0	4	14	18	20	37	3	10	17	20	75	2461.02102	8411.69347	15116.942855	15857.288196	67831.614714	87	3164	4947	5689	7361	29	152	166	181	256	10	76	92	109	237	3	6	8	10	28	1070	1070
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F1_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-21T15:32:41Z	75.92951	1582	1279	1124	0	0.8788116	0.1524656	478	909	181	1279	0	0	0	0	0	4	6	7	12	23	1	6	8	11	37	651.407721	5199.736349	7221.876104	10045.122505	36980.259066	28	419	781	1245	3733	3	41	78	110	236	0	16	39	68	201	0	4	7	10	28	1064	977
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F1_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-21T17:06:37Z	76.118546	1625	974	860	0	0.88295686	0.17544739	375	705	144	974	0	0	0	0	0	4	6	8	12	23	1	6	9	12	23	695.434138	5200.736995	7622.305989	10046.127313	16619.934447	37	379	750	1190	3896	3	36	76	106	213	0	14	38	65	204	0	4	7	10	26	796	737
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F1_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-21T18:40:27Z	76.147	1578	980	854	0	0.87142855	0.15488248	346	691	149	980	0	0	0	0	0	4	6	8	12	28	1	6	8	12	37	674.671108	5200.735167	7096.719926	10046.122168	33071.936306	23	391	760	1149	3740	3	38	76	106	217	0	14	37	64	167	0	4	6	9	24	797	733
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F2_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-21T21:16:07Z	76.10722	1535	955	865	0	0.90575916	0.15663134	381	699	160	955	0	0	0	0	0	4	6	8	12	23	1	6	8	12	23	654.311381	5200.736906	7236.87239	10046.129314	15968.26262	28	322	685	1114	3385	3	33	69	104	226	0	12	35	63	180	0	4	6	9	24	794	725
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F2_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-21T22:50:02Z	76.32826	1546	942	863	0	0.9161359	0.17062102	414	726	123	942	0	0	0	0	0	4	6	8	12	23	1	6	8	12	23	695.433725	5200.736378	7353.909042	10045.14243	16483.302132	14	365	740	1235	3914	3	36	74	109	257	0	14	38	67	186	0	4	7	9	24	816	739
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F2_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T00:23:51Z	76.2113	1504	951	824	0	0.8664564	0.16446756	333	681	136	951	0	0	0	0	0	4	6	8	12	28	1	6	8	12	63	698.589874	5200.738345	7121.120821	10046.126382	50018.351916	27	353	707	1148	4164	3	37	73	108	198	0	14	37	68	218	0	4	7	10	27	773	709
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F3_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T05:03:11Z	75.96721	1685	1645	1461	0	0.8881459	0.01194153	87	528	490	1645	0	0	0	0	0	4	7	10	16	28	1	7	10	16	58	948.500908	6102.54484	9510.903423	13811.56322	41223.336693	17	482	913	1589	5311	3	35	65	99	257	0	9	25	49	214	0	3	5	7	27	1322	1128
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F3_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T06:37:07Z	75.99292	1693	1670	1483	0	0.888024	0.010856281	90	580	525	1670	0	0	0	0	0	4	7	10	16	26	1	7	10	16	53	979.272269	5970.784238	9453.88918	13838.862578	49577.97461	17	514	936	1559	5159	3	35	64	98	266	0	9	24	49	202	0	3	5	7	26	1334	1134
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F3_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T08:10:56Z	75.917	1665	1660	1414	0	0.85180724	0.011000099	79	524	510	1660	0	0	0	0	0	4	7	10	16	30	1	7	10	16	47	851.092082	6103.886338	9510.910119	13897.847865	43410.983741	17	462	910	1575	5461	3	33	64	101	252	0	8	24	49	247	0	3	5	7	22	1240	1070
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F4_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T10:46:37Z	75.971596	1773	1715	1478	0	0.8618076	0.00999081	109	190	561	1715	0	0	0	0	0	4	7	11	17	34	1	7	11	19	77	1168.470285	6271.638173	11299.412554	15319.536421	59045.711586	21	517	946	1644	5967	3	32	61	93	215	0	7	20	43	172	0	2	4	7	18	1320	1078
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F4_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T12:20:32Z	75.7962	1781	1716	1477	0	0.8607226	0.010915336	108	448	539	1716	0	0	0	0	0	4	7	11	18	49	1	8	12	18	31	1168.270755	6402.461554	11341.430569	15347.551532	25640.290513	29	499	907	1619	5665	3	33	60	91	227	0	8	21	42	185	0	2	4	7	27	1299	1095
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F4_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T13:54:22Z	75.488495	1783	1744	1476	0	0.8463303	0.010371596	112	279	559	1744	0	0	0	0	0	4	7	11	17	34	1	7	12	19	54	704.718494	6262.515352	11340.432492	15328.586362	39569.445506	29	451	873	1610	5666	3	30	59	90	250	0	7	20	41	220	0	2	4	7	22	1294	1075
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F5_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T18:33:42Z	80.524666	613	1182	280	0	0.23688664	0.0017153098	8	11	247	1182	0	0	0	0	0	8	20	24	30	48	1	2	2	3	5	662.449895	1430.979721	1841.649915	2109.575934	3689.937943	7	483	2259	4003	6765	3	14	24	35	92	0	2	6	12	76	0	1	2	3	12	202	92
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F5_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T20:07:38Z	80.65693	616	1185	287	0	0.24219409	0.0013157574	7	11	253	1185	0	0	0	0	0	4	20	24	29	48	1	2	2	3	5	737.576493	1481.363251	1862.546725	2092.153029	3771.315299	9	540	2152	3868	6840	3	16	24	35	88	0	2	6	11	43	0	1	2	3	9	207	93
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F5_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-22T21:41:27Z	81.00055	619	1186	257	0	0.21669477	0.0009423638	3	11	232	1186	0	0	0	0	0	6	20	24	29	50	1	2	2	3	5	654.118029	1471.984115	1801.66925	2056.66063	3282.452859	3	409	2081	3915	6913	3	15	23	32	80	0	2	6	10	33	0	1	2	3	8	182	85
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F6_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-23T00:17:06Z	80.60499	606	1174	308	0	0.26235095	0.003913025	19	29	262	1174	0	0	0	0	0	9	25	30	35	50	1	2	2	3	6	706.537101	1498.84778	1791.618351	2077.416407	4121.726703	6	306	1438	2791	5827	3	14	22	34	122	0	2	5	11	74	0	1	2	3	10	208	101
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F6_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-23T01:51:01Z	80.4443	611	1172	310	0	0.26450512	0.0035911892	15	21	250	1172	0	0	0	0	0	6	24	30	35	49	1	2	2	3	7	674.661958	1482.721626	1888.565296	2117.042543	5725.131109	4	281	1409	2819	6587	3	15	24	37	96	0	2	5	12	71	0	1	2	3	11	220	106
20181121_rmi049_75idPLRPS_APA_Treg_Cyto_F6_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2018-11-23T03:24:50Z	81.07457	607	1171	309	0	0.26387703	0.0034253772	14	26	241	1171	0	0	0	0	0	7	25	30	35	49	1	2	2	3	5	674.66209	1481.666222	1746.105721	2057.675399	3724.160893	8	245	1288	2642	6103	3	14	23	37	111	0	2	6	12	104	0	1	2	3	14	215	103
20190107_rvg262_75idPLRPS_APA_CD3_F1_T1_20190107161827	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-07T14:59:45Z	80.93817	2037	2535	1973	0	0.77830374	0.014725673	272	760	1009	2535	0	0	0	0	0	4	6	10	14	24	1	7	9	13	99	915.151164	5768.843117	7409.029444	12310.913207	68109.034384	12	454	941	1582	5225	3	19	42	74	219	0	4	15	38	300	0	2	4	7	26	1549	1322
20190107_rvg262_75idPLRPS_APA_CD3_F1_T1_20190109062616	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-09T04:38:42Z	76.23388	2218	2018	1627	0	0.8062438	0.0109816585	192	674	760	2018	0	0	0	0	0	4	7	10	14	30	2	7	10	15	73	1353.337272	5650.499712	7601.219036	12309.820798	56539.233214	17	708	1217	1882	4725	3	26	48	75	187	0	5	15	36	289	0	2	4	7	20	1380	1126
20190107_rvg262_75idPLRPS_APA_CD3_F1_T2	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-07T16:33:42Z	80.92271	2043	2561	1994	0	0.7786021	0.014351131	294	789	997	2561	0	0	0	0	0	4	6	9	14	25	1	7	9	14	58	661.053842	5772.380297	7308.213709	12310.916277	47030.488053	10	452	941	1612	5594	3	20	43	72	200	0	4	14	37	312	0	2	4	7	27	1589	1336
20190107_rvg262_75idPLRPS_APA_CD3_F1_T2_20190109080009	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-09T06:12:40Z	76.590965	2258	1992	1612	0	0.80923694	0.009884741	149	640	725	1992	0	0	0	0	0	4	7	10	15	33	2	7	10	15	43	1484.79778	5653.693756	7778.201822	12345.003496	31671.3429	13	711	1212	1844	5490	3	28	48	72	162	0	6	15	35	281	0	2	4	6	21	1398	1143
20190107_rvg262_75idPLRPS_APA_CD3_F1_T3	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-07T18:07:33Z	55.128498	2241	2198	1720	0	0.7825296	0.020628544	307	745	899	2198	0	0	0	0	0	4	7	11	15	25	1	7	9	14	67	683.035706	6011.77113	7354.642923	12323.914633	49032.874705	9	408	924	1580	5728	3	18	40	70	180	0	3	14	37	319	0	1	4	6	26	1312	1074
20190107_rvg262_75idPLRPS_APA_CD3_F1_T3_20190109093408	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-09T07:46:32Z	75.75246	2315	1938	1555	0	0.8023736	0.012480188	165	794	660	1938	0	0	0	0	0	4	7	10	15	34	2	7	10	15	67	1545.16872	5601.0908	7796.028582	12324.943261	51624.382834	18	725	1206	1902	5133	3	29	49	72	177	0	6	16	35	336	0	2	4	7	26	1365	1124
20190107_rvg262_75idPLRPS_APA_CD3_F2_T1_20190108160401	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-08T14:33:47Z	76.92441	2472	1570	1194	0	0.76050955	0.0225211	129	618	475	1570	0	0	0	0	0	4	6	10	16	44	2	7	10	17	91	1650.213253	5822.740105	7626.358989	13765.539865	63092.305579	17	771	1199	1772	4749	3	27	52	85	185	0	5	17	36	261	0	2	4	7	28	1012	837
20190107_rvg262_75idPLRPS_APA_CD3_F2_T2_20190108175514	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-08T16:07:44Z	76.02225	2592	1338	1014	0	0.75784755	0.018487474	124	459	463	1338	0	0	0	0	0	4	6	9	14	40	1	7	9	15	91	884.362644	5459.150206	7183.060313	12183.975619	69445.611002	47	904	1337	1903	4404	3	25	50	77	182	0	4	15	35	320	0	2	4	6	21	803	657
20190107_rvg262_75idPLRPS_APA_CD3_F2_T3_20190108192909	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-08T17:41:35Z	75.72426	2607	1268	953	0	0.75157726	0.01859894	119	357	451	1268	0	0	0	0	0	4	6	8	14	25	2	7	9	15	60	1394.82627	5520.415037	7105.299998	12311.917792	44273.012538	33	852	1304	1824	4624	3	25	48	76	182	0	4	14	33	245	0	2	4	6	18	769	599
20190107_rvg262_75idPLRPS_APA_CD3_F3_T1_20190108210302	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-08T19:15:26Z	80.99801	1394	2261	466	0	0.20610349	0.0032581107	38	63	399	2261	0	0	0	0	0	4	27	33	41	50	1	2	3	3	7	809.310775	1544.792357	2034.089539	2167.206702	5563.325413	12	539	1127	1738	5155	3	6	13	26	85	0	0	2	6	49	0	0	1	2	13	201	103
20190107_rvg262_75idPLRPS_APA_CD3_F3_T2_20190108223654	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-08T20:49:22Z	79.20125	1335	2122	462	0	0.21771914	0.0044135186	42	64	394	2122	0	0	0	0	0	4	27	33	40	50	1	2	3	3	7	683.204408	1535.261993	1986.380746	2156.001501	4800.013562	9	569	1155	1792	5016	3	6	12	26	89	0	0	2	6	71	0	0	1	2	11	198	86
20190107_rvg262_75idPLRPS_APA_CD3_F3_T3_20190109001049	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-08T22:23:13Z	80.976295	1376	2121	499	0	0.23526639	0.0037665693	39	71	422	2121	0	0	0	0	0	4	28	34	40	50	1	2	3	3	5	667.610161	1546.11354	2017.553079	2179.956831	3629.717145	9	587	1153	1737	4396	3	7	14	25	87	0	0	2	6	53	0	0	1	2	8	214	92
20190107_rvg262_75idPLRPS_APA_CD3_F4_T1	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-08T23:57:03Z	80.819824	1387	2301	519	0	0.22555411	0.0014060303	18	21	464	2301	0	0	0	0	0	4	27	34	41	50	1	2	2	3	7	757.231961	1603.436528	1991.712825	2164.340887	5866.840408	9	556	1039	1658	5030	3	6	13	23	101	0	0	2	5	88	0	0	1	2	13	207	101
20190107_rvg262_75idPLRPS_APA_CD3_F4_T2	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-09T01:31:00Z	80.56732	1365	2299	498	0	0.21661592	0.0008565449	14	16	464	2299	0	0	0	0	0	4	27	35	41	50	1	2	2	3	8	667.590616	1548.107778	1970.527489	2190.296046	5476.682129	8	570	1090	1725	4892	3	6	11	20	106	0	0	1	4	88	0	0	1	2	13	165	76
20190107_rvg262_75idPLRPS_APA_CD3_F4_T3	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-01-09T03:04:51Z	80.39407	1413	2244	477	0	0.21256684	0.00086323835	14	15	438	2244	0	0	0	0	0	4	28	35	41	50	1	2	2	3	10	654.553806	1581.910938	1995.439391	2194.519007	7824.679031	11	614	1153	1817	5359	3	6	12	21	101	0	0	1	4	66	0	0	1	2	13	177	82
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F1_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-21T13:31:48Z	77.07425	1842	2672	2507	0	0.9382485	0.017083531	280	1452	559	2672	0	0	0	0	0	4	8	11	14	39	1	8	10	13	75	1009.291037	7207.365004	9066.140167	11536.852008	60821.160008	132	1633	2196	2824	6156	4	75	102	131	256	0	23	41	65	276	0	4	6	9	35	2479	2259
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F1_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-21T15:05:43Z	76.75843	1853	2637	2453	0	0.93022376	0.018327594	236	1654	535	2637	0	0	0	0	0	4	8	11	14	36	2	8	10	12	89	1737.971624	7219.778393	9285.859627	11156.852357	67304.397478	243	1768	2277	2862	5453	5	79	108	136	285	0	25	44	69	284	0	4	6	10	26	2433	2240
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F1_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-21T16:39:32Z	76.73147	1844	2602	2409	0	0.9258263	0.020254541	261	1729	453	2602	0	0	0	0	0	4	8	11	14	31	2	8	10	13	65	2210.369991	7249.915933	9283.858105	11311.538356	52934.529055	123	1779	2324	3039	5582	7	82	108	137	262	0	28	46	73	278	0	4	6	10	26	2385	2241
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F2_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-21T19:15:11Z	76.550804	1860	2587	2264	0	0.87514496	0.006384002	129	718	858	2587	0	0	0	0	0	4	9	14	17	36	1	8	10	15	90	1529.585782	7264.483735	8775.627816	13967.896029	81298.589799	107	1635	2191	2843	5257	5	59	83	115	256	0	13	27	50	277	0	3	5	7	32	2206	1801
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F2_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-21T20:49:07Z	76.63171	1862	2608	2259	0	0.86618096	0.0059386506	126	731	851	2608	0	0	0	0	0	4	9	14	17	30	1	8	10	15	81	1124.532065	7333.114774	8712.47572	13630.726929	77535.289991	273	1717	2236	2862	5836	3	58	82	114	253	0	12	26	49	284	0	3	5	7	29	2173	1799
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F2_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-21T22:22:56Z	76.77938	1832	2617	2269	0	0.8670233	0.0057499944	121	581	903	2617	0	0	0	0	0	4	9	14	17	30	2	8	10	15	85	1864.152324	7358.260147	8937.967594	13967.929757	80027.733153	220	1613	2128	2782	5384	3	56	80	112	250	0	12	25	49	280	0	3	5	7	32	2184	1763
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F3_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T03:02:16Z	76.419914	1847	2485	2011	0	0.80925554	0.004068667	61	239	917	2485	0	0	0	0	0	4	9	14	19	36	1	8	10	18	88	704.719581	7193.047728	8675.250127	16619.930295	74124.066766	141	1589	2067	2692	5078	5	48	71	101	226	0	8	19	38	235	0	2	4	6	31	1893	1454
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F3_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T04:36:11Z	76.46606	1825	2536	2110	0	0.8320189	0.0036692217	55	175	1006	2536	0	0	0	0	0	4	8	14	19	36	1	8	10	18	96	1124.530625	7267.881445	8733.874075	16746.408935	75767.05101	156	1587	2029	2632	5209	7	47	70	98	246	0	8	18	38	235	0	2	4	6	31	1966	1482
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F3_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T06:10:01Z	76.11092	1833	2540	2107	0	0.82952756	0.0029643872	50	257	1088	2540	0	0	0	0	0	4	9	14	19	43	2	8	10	17	91	1710.799174	7164.609949	8557.644266	16109.210306	67872.85461	202	1356	1877	2531	5247	6	43	64	94	233	0	7	16	35	213	0	2	4	6	30	1941	1400
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F4_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T08:45:40Z	76.59022	1839	2426	1861	0	0.76710635	0.0023360085	49	170	1140	2426	0	0	0	0	0	4	8	13	21	40	1	8	9	13	95	872.194802	6963.299369	8033.617359	11977.928003	74380.110158	139	1544	1974	2538	5264	3	42	58	83	226	0	6	12	27	225	0	2	3	5	21	1690	1110
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F4_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T10:19:36Z	76.56033	1807	2451	1845	0	0.752754	0.0021021815	46	150	1207	2451	0	0	0	0	0	4	8	13	20	39	1	8	9	11	95	1149.910066	6866.053765	7915.553143	10215.380516	77609.855767	108	1362	1850	2425	5389	5	38	54	77	224	0	5	11	23	243	0	2	3	5	20	1625	1034
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F4_c	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T11:53:26Z	76.35886	1835	2448	1866	0	0.7622549	0.0018355848	42	130	1228	2448	0	0	0	0	0	4	8	13	20	42	2	8	9	11	89	2355.866328	6923.556716	7996.089775	10092.528308	76590.781892	143	1249	1747	2378	5360	5	38	53	75	226	0	5	11	23	224	0	2	3	5	23	1628	1005
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F5_a	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T19:50:13Z	80.15275	1044	2018	332	0	0.16451932	0.0006733884	5	7	308	2018	0	0	0	0	0	4	0	0	0	4	1	2	2	2	5	683.201769	1595.13025	1884.749353	2093.903157	3439.882513	22	2347	3074	3784	5915	3	11	19	27	53	0	1	3	8	84	0	1	1	2	7	198	79
20190221_rmi049_75idPLRPS_APA_Mono_CD14_CD16-_Neg_Cyto_F5_b	Orbitrap Fusion Lumos	FSN20169	FLASHDeconv	2019-02-22T21:24:03Z	80.37532	1025	1998	293	0	0.14664665	0.00032727103	3	4	283	1998	0	0	0	0	0	4	0	0	0	4	1	2	2	2	5	836.183504	1551.988621	1866.07898	2029.104532	3644.712966	18	2460	3223	3871	5907	3	10	16	24	69	0	1	3	7	25	0	1	2	2	5	173	66
