SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
20181010_rmi049_75idPLRPS_APA_Mono_Cyto_F5_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-11T20:39:35Z	81.02411	811	1128	955	0	0.8466312	0.0026979267	35	80	605	1128	0	0	0	0	0	6	19	25	33	50	1	3	17	27	50	804.65263353	2896.36591059	10834.94542942	22133.65502237	42133.098676500005	5	1437	3274	3818	5644	4	63	121	164	413	0	27	57	88	355	0	3	4	6	26	880	766
20181010_rmi049_75idPLRPS_APA_Mono_Cyto_F5_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-11T22:13:25Z	80.74062	745	1171	974	0	0.83176774	0.0023256256	32	76	631	1171	0	0	0	0	0	7	20	25	33	50	1	3	17	27	50	809.49718353	2864.31313059	12075.245152950001	22340.48331237	45260.21728944	5	1183	3171	3750	5724	4	66	119	160	446	0	26	57	88	319	0	3	4	6	26	892	778
20181010_rmi049_75idPLRPS_APA_Mono_Cyto_F6_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-12T00:49:04Z	80.74246	777	1087	854	0	0.7856486	0.004985847	40	89	531	1087	0	0	0	0	0	7	23	29	35	49	1	3	20	31	49	759.20500353	2839.80868059	11984.25784236	24659.696484719996	41780.2557412	4	751	2482	3655	5961	4	40	97	151	375	0	13	48	78	309	0	2	4	5	23	731	594
20181010_rmi049_75idPLRPS_APA_Mono_Cyto_F6_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-12T02:22:59Z	76.56057	863	1056	855	0	0.80965906	0.004793404	37	76	531	1056	0	0	0	0	0	8	24	29	35	50	1	3	22	31	49	777.4785635300001	2847.62983059	15266.44903001	25339.414305899998	48401.048362379996	7	901	2666	3660	5656	4	43	99	148	388	0	14	49	78	341	0	2	4	5	24	742	603
20181010_rmi049_75idPLRPS_APA_Mono_Cyto_F6_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-12T03:56:48Z	77.216	799	1078	840	0	0.77922076	0.0050031217	40	71	494	1078	0	0	0	0	0	4	24	29	35	49	1	3	23	32	49	756.62272353	2836.60945059	17101.93240001	25647.93853237	43157.74467532	7	785	2526	3719	6031	4	46	104	152	392	0	16	52	82	329	0	2	4	6	27	740	600
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F1_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-18T19:31:48Z	68.27465	2982	92	75	0	0.8152174	0.011891892	9	10	65	92	0	0	0	0	0	4	5	6	7	22	4	5	6	6	22	2193.62540118	3375.7058176500004	4785.48457471	5413.57832118	18579.96521766	18	102	198	329	1075	4	8	14	26	140	0	0	1	7	126	0	0	1	3	13	31	24
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F1_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-18T21:05:44Z	51.28222	3119	23	20	0	0.8695652	0.021052632	3	4	17	23	0	0	0	0	0	4	4	5	6	8	4	4	5	6	8	2985.54529412	3375.70541412	4816.64420118	5347.94342118	9515.06466824	38	84	142	190	553	4	5	12	24	68	0	0	0	10	36	0	0	0	3	7	8	6
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F1_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-18T22:39:34Z	76.569595	3112	28	21	0	0.75	0.03809524	3	5	15	28	0	0	0	0	0	4	4	5	6	28	4	4	4	5	28	2251.0952941200003	3287.5338941200002	3376.70453412	4854.40049412	18271.382178840002	28	58	165	459	1027	4	9	23	42	82	0	0	1	10	41	0	0	1	3	6	10	9
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F2_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T01:15:14Z	51.2181	3123	23	13	0	0.5652174	0	0	1	13	23	0	0	0	0	0	4	5	6	8	15	4	4	6	7	15	2985.54801412	3375.7038176500005	4780.481121180001	9247.922508239999	10851.87484589	16	54	119	167	425	4	5	10	20	45	0	0	2	7	16	0	0	1	3	4	6	6
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F2_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T02:49:10Z	76.03539	3124	24	16	0	0.6666667	0	0	1	16	24	0	0	0	0	0	4	5	6	9	28	4	4	6	8	28	2636.21621412	3375.70071765	4780.476501180001	9249.892231769998	18709.260458840003	31	65	134	281	1014	4	7	12	37	71	0	0	2	6	25	0	0	1	3	5	8	5
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F2_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T04:23:01Z	72.22682	3133	22	15	0	0.6818182	0.00952381	1	2	14	22	0	0	0	0	0	4	5	7	9	15	4	4	6	8	15	2985.55101412	3375.70171765	4780.48130118	9247.924021769999	10851.88276942	39	49	174	429	976	4	8	17	40	72	0	2	3	8	55	0	1	2	4	8	11	7
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F3_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T09:02:25Z	79.24514	2216	619	559	0	0.9030695	0.08805407	147	353	157	619	0	0	0	0	0	4	7	13	18	26	4	8	15	19	26	1970.50630413	6523.056681179999	11341.41045648	13992.92072001	34526.45729412	21	376	1197	1789	4066	4	28	87	139	268	0	8	40	79	215	0	3	5	7	19	489	433
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F3_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T10:36:21Z	79.73738	2148	625	558	0	0.8928	0.07859565	145	309	168	625	0	0	0	0	0	4	7	14	18	26	4	8	15	19	26	1978.78282413	5750.28496413	11315.41145295	13855.57998354	31980.417421770002	15	439	1307	1974	4529	4	37	94	146	328	0	9	40	76	225	0	2	5	7	18	488	413
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F3_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T12:10:11Z	77.020065	2121	658	593	0	0.9012158	0.07034206	151	157	197	658	0	0	0	0	0	4	7	13	18	26	4	7	14	19	26	1965.9354441300002	5113.83439413	11299.41376942	13871.52638118	31254.886517650004	20	493	1268	1994	4682	4	41	91	141	298	0	10	35	74	231	0	2	4	7	21	523	436
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F4_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T14:45:51Z	74.92759	1630	999	860	0	0.8608609	0.035268158	158	371	346	999	0	0	0	0	0	4	7	11	18	34	4	7	14	19	34	1975.9387941300001	5759.96096472	11929.85509648	13997.9532706	36578.87891707	15	352	891	1784	4588	4	18	62	130	303	0	5	21	61	196	0	2	4	6	18	698	600
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F4_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T16:19:46Z	74.81061	1535	1047	877	0	0.83763134	0.030828426	149	359	368	1047	0	0	0	0	0	4	6	11	18	33	4	7	14	19	33	1949.07578824	6222.56238471	12238.3889353	14425.546694120001	30400.08161412	16	322	895	1749	5719	4	20	61	128	395	0	5	21	58	225	0	2	4	6	18	729	589
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F4_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T17:53:36Z	75.134476	1478	1077	904	0	0.83936864	0.029135918	147	353	387	1077	0	0	0	0	0	4	6	10	18	50	4	7	14	19	40	1963.7294941199998	5669.10269412	11977.9081353	14410.54486883	47590.5681412	25	334	873	1745	4708	4	19	62	131	328	0	5	22	60	225	0	2	4	6	16	753	609
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F5_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-19T22:32:57Z	81.00679	625	1080	390	0	0.3611111	0.007342957	23	75	252	1080	0	0	0	0	0	8	24	31	38	50	1	3	23	34	50	756.57469353	2325.49159059	11984.285648829999	22896.0586059	34793.901715320004	4	67	140	549	4049	4	9	27	51	284	0	1	4	13	157	0	1	2	3	13	237	143
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F5_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T00:06:52Z	80.93929	638	1075	423	0	0.39348838	0.010083695	38	62	267	1075	0	0	0	0	0	8	22	30	37	50	1	3	24	35	50	756.82554353	2279.17270059	11985.08260236	23807.178322370004	35630.22781591	6	65	158	632	4431	4	9	26	60	329	0	1	4	14	230	0	1	2	4	16	250	161
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F5_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T01:40:42Z	80.82119	620	1085	409	0	0.37695852	0.012188983	41	85	250	1085	0	0	0	0	0	8	22	30	37	48	1	3	25	33	48	756.7115935300001	2338.40107059	11937.11178177	22911.9319059	36836.579715320004	5	66	156	658	4507	4	8	27	61	294	0	1	4	18	207	0	1	2	4	15	241	162
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F6_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T04:16:22Z	81.006165	632	1096	370	0	0.33759123	0.052208304	100	115	190	1096	0	0	0	0	0	4	26	32	38	50	1	3	28	36	50	756.58787353	2197.94952591	4275.041530590001	25213.429676490003	36200.35980238	5	69	147	670	4481	4	12	39	103	214	0	1	8	53	162	0	1	2	5	15	233	182
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F6_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T05:50:17Z	81.02327	653	1085	385	0	0.3548387	0.054856602	102	128	182	1085	0	0	0	0	0	9	26	32	38	48	1	3	28	37	48	758.2591435300001	2343.41259178	12379.63488354	26033.03851296	37289.76230826	5	74	159	744	4867	4	11	41	103	234	0	1	9	55	181	0	1	2	6	17	256	193
20181018_rmi049_75idPLRPS_APA_T-Reg_Cyto_F6_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T07:24:06Z	80.62682	601	1106	370	0	0.33453888	0.06870285	109	148	168	1106	0	0	0	0	0	8	25	31	38	50	1	3	28	36	50	756.65672353	2225.2259805900003	4046.03299059	25267.98446002	37052.13168238	4	65	141	672	4932	4	14	45	116	240	0	1	9	57	176	0	1	3	6	16	254	189
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F1_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T12:03:39Z	75.70738	2138	2403	2390	0	0.9945901	0.037520643	430	1899	386	2403	0	0	0	0	0	4	5	8	14	47	4	6	8	15	41	1947.5881623599998	4678.52408118	7014.573417649999	12084.30601412	37408.92311471	56	1205	1690	2140	5082	4	65	105	142	305	0	22	43	69	225	0	3	4	5	22	2313	1954
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F1_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T13:37:34Z	76.0558	2136	2435	2424	0	0.99548256	0.03593757	455	1974	383	2435	0	0	0	0	0	4	6	8	15	35	4	6	9	15	35	1949.1927353	4638.5514635399995	7113.92439471	12375.93155001	37102.34561412	36	1218	1737	2186	5074	4	69	108	144	306	0	24	45	71	205	0	3	4	5	18	2346	1967
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F1_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T15:11:24Z	75.96049	2154	2411	2403	0	0.99668187	0.035816666	466	1939	405	2411	0	0	0	0	0	4	5	8	14	24	4	6	9	15	30	1958.2108353	4727.269701180001	7090.979251770001	13290.0209353	37360.08012471	13	1202	1713	2176	4890	4	68	108	144	313	0	23	45	71	237	0	3	4	5	22	2325	1992
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F2_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T17:47:04Z	76.17191	2024	2237	2232	0	0.9977649	0.024796007	243	1681	463	2237	0	0	0	0	0	4	6	9	15	48	4	6	9	15	37	1955.92450824	4883.287641180001	7669.21771765	12949.11717648	35689.64341765	78	1270	1760	2270	5648	4	67	108	147	337	0	23	44	71	221	0	3	4	5	18	2123	1801
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F2_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T19:21:00Z	76.22583	2001	2252	2224	0	0.9875666	0.025324276	242	1642	503	2252	0	0	0	0	0	4	6	8	15	48	4	6	9	15	37	1955.3282911900003	4703.65512354	7411.269288830001	11564.54195295	35641.713685890005	14	1246	1739	2219	5476	4	67	105	144	328	0	21	43	71	241	0	3	4	5	17	2109	1764
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F2_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-20T20:54:49Z	76.27018	2002	2241	2219	0	0.99018294	0.024812354	256	1606	528	2241	0	0	0	0	0	4	6	8	15	49	4	6	9	15	46	1947.41801412	4815.30641765	7439.7672088300005	11499.391660010002	48365.89819473	20	1186	1680	2138	5502	4	63	100	139	340	0	20	41	67	216	0	3	4	5	17	2117	1715
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F3_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T01:34:13Z	76.31805	2154	2065	2015	0	0.9757869	0.02889599	330	1498	480	2065	0	0	0	0	0	4	5	7	15	50	4	5	8	15	44	1969.22840471	4664.64278118	6608.582828240001	13766.538136480001	49484.80542061	17	1204	1694	2192	5099	4	63	105	145	294	0	20	42	74	202	0	3	4	5	15	1909	1581
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F3_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T03:08:09Z	76.07521	2162	2075	2007	0	0.9672289	0.02708069	293	1449	519	2075	0	0	0	0	0	4	5	7	15	50	4	5	8	16	50	1972.25136589	4630.94569413	6640.01088471	13779.5760706	48402.235976489996	138	1105	1650	2119	5034	4	55	102	143	339	0	18	41	73	205	0	3	4	5	16	1868	1541
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F3_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T04:41:58Z	76.111206	2190	2050	1989	0	0.97024393	0.027561042	306	1478	482	2050	0	0	0	0	0	4	5	7	15	49	4	5	8	15	46	1972.79383413	4690.30849413	6759.232348240001	13781.53188707	49277.999994139995	48	1137	1652	2118	4988	4	59	102	141	292	0	19	42	70	234	0	3	4	5	17	1860	1526
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F4_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T07:17:37Z	75.284645	2200	1964	1826	0	0.92973524	0.024890397	274	1196	555	1964	0	0	0	0	0	4	5	7	14	50	4	5	8	16	44	1953.6992141199999	4668.168021179999	6581.63732471	13554.225522359997	49816.64439531999	42	985	1512	2030	5502	4	50	92	135	382	0	15	37	64	294	0	2	4	5	16	1677	1329
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F4_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T08:51:32Z	75.788864	2218	1954	1825	0	0.9339816	0.027332973	272	1230	564	1954	0	0	0	0	0	4	5	7	15	50	4	5	8	15	46	1953.0560353	4666.14466765	6596.10538824	13765.538714130002	49803.19491532	74	956	1500	2046	5049	4	47	90	135	337	0	14	36	63	239	0	2	4	5	18	1661	1311
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F4_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T10:25:20Z	75.82675	2207	1869	1755	0	0.93900484	0.029016297	306	1131	552	1869	0	0	0	0	0	4	5	7	14	49	4	5	8	16	43	1957.2135353	4699.00734354	6551.45986824	13766.55038707	47036.659676489995	56	944	1492	2050	5376	4	45	93	133	289	0	14	36	65	183	0	2	4	5	16	1580	1260
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F5_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T15:04:40Z	81.071495	706	1356	1034	0	0.7625369	0.044378825	170	351	394	1356	0	0	0	0	0	4	23	30	37	50	1	3	18	31	50	758.76353353	2826.46784826	3977.12782059	22549.98507943	43280.72788767	6	619	2532	3898	6275	4	27	109	208	416	0	3	49	146	362	0	1	4	8	20	791	657
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F5_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T16:38:35Z	80.912834	691	1360	1028	0	0.7558824	0.04247762	149	346	407	1360	0	0	0	0	0	7	23	30	37	50	1	3	14	30	50	796.83714353	2781.29535885	3742.3862505899997	22392.88697178	39156.351380019994	6	672	2461	3842	6517	4	27	103	203	412	0	3	43	147	317	0	1	4	8	20	779	629
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F5_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T18:12:24Z	81.03251	686	1327	990	0	0.7460437	0.043320976	161	322	403	1327	0	0	0	0	0	6	23	31	38	49	1	3	14	31	49	820.37596353	2748.06478059	3760.75723059	22459.496516490002	43462.62705414	2	628	2343	3894	6246	4	23	100	204	393	0	2	42	143	332	0	1	4	8	19	737	602
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F6_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T20:48:03Z	80.967	686	1353	990	0	0.73170733	0.051152576	227	284	376	1353	0	0	0	0	0	5	24	30	37	50	1	3	20	33	50	754.37034353	2909.92141059	4403.57020059	22561.82171178	43698.15740238	4	569	2383	3646	5498	4	28	95	179	344	0	4	36	103	285	0	2	4	7	20	789	652
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F6_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T22:21:58Z	80.982765	684	1351	1021	0	0.7557365	0.0483052	228	246	425	1351	0	0	0	0	0	10	25	31	38	50	1	3	16	31	50	771.20018353	2891.44093059	3780.98854059	22429.782722370004	45604.21903531999	4	636	2367	3566	5507	4	26	89	175	356	0	4	33	99	289	0	2	4	7	18	817	657
20181020_rmi049_75idPLRPS_APA_T-Reg_Nuc_F6_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-21T23:55:47Z	80.9515	668	1317	944	0	0.71678054	0.047257222	208	238	378	1317	0	0	0	0	0	6	23	30	37	50	1	3	16	31	50	763.40349353	2855.66560059	3861.19423059	22359.85091943	41529.025341199995	7	586	2131	3567	5534	4	26	87	171	348	0	4	31	97	273	0	2	4	7	18	762	619
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F1_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-22T12:28:22Z	77.17812	2106	2759	2749	0	0.9963755	0.07529667	838	1987	683	2759	0	0	0	0	0	4	7	9	12	50	4	7	9	12	31	2002.84741412	6759.868535300001	8173.38415883	10896.1633353	36598.156501770005	11	968	1400	1955	5152	4	60	105	160	348	0	21	50	90	286	0	4	7	10	28	2637	2373
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F1_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-22T14:02:18Z	76.83115	2106	2651	2644	0	0.9973595	0.06196169	735	1932	630	2651	0	0	0	0	0	4	7	8	12	49	4	7	9	12	50	1990.12509883	6417.9824611799995	8171.42076883	10573.10977471	37896.8756765	15	1054	1465	2008	5271	4	66	109	161	365	0	25	54	98	310	0	4	7	9	27	2544	2314
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F1_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-22T15:36:08Z	77.070244	2123	2592	2587	0	0.998071	0.05340074	656	1879	631	2592	0	0	0	0	0	4	6	8	12	21	4	7	9	12	37	1978.83721765	6097.46971765	8159.380388830001	10788.53910589	28895.578728830005	11	1039	1478	2011	5502	4	65	111	165	383	0	25	56	100	373	0	4	7	9	37	2468	2220
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F2_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-22T18:11:48Z	76.4556	2153	2473	2345	0	0.948241	0.016963331	265	1353	901	2473	0	0	0	0	0	4	6	8	12	50	4	6	9	13	50	2010.82564236	5586.6301411800005	8172.40218824	11208.3142353	49974.998761790004	89	952	1464	2115	5188	4	45	97	161	346	0	14	46	98	284	0	2	5	8	28	2128	1716
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F2_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-22T19:45:43Z	76.50687	2129	2483	2343	0	0.94361657	0.015505605	254	1343	892	2483	0	0	0	0	0	4	6	8	12	49	4	6	9	13	49	2015.0039353	5681.75626824	8201.3927353	11340.07301648	49681.48480943999	67	948	1514	2159	6170	4	46	99	164	355	0	14	47	100	266	0	2	5	8	29	2138	1719
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F2_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-22T21:19:33Z	76.37562	2112	2578	2379	0	0.92280835	0.015839465	260	1318	930	2578	0	0	0	0	0	4	5	8	12	49	4	6	9	13	42	1953.7197900100002	5410.27358118	8173.38196236	11208.31647001	48439.93700825999	25	851	1427	2099	5379	4	44	96	167	341	0	13	45	102	271	0	2	5	8	31	2143	1720
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F3_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T01:58:54Z	74.68751	2122	2261	2030	0	0.8978328	0.016067514	211	1094	856	2261	0	0	0	0	0	4	5	8	13	49	4	6	10	14	36	1964.20953177	5568.454761180001	9015.212034709999	12310.890543540001	47345.68024237	63	672	1203	1941	5666	4	26	78	155	399	0	6	34	97	359	0	2	4	8	30	1673	1309
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F3_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T03:32:49Z	75.417984	2094	2239	2018	0	0.90129524	0.01678891	224	1166	832	2239	0	0	0	0	0	4	5	8	13	48	4	6	10	14	48	2011.85110413	5601.73581471	9057.24346824	12311.93538883	49768.339471789994	55	656	1180	1969	5378	4	25	76	157	383	0	5	33	97	304	0	2	5	8	31	1652	1291
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F3_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T05:06:39Z	75.620735	2105	2259	2000	0	0.8853475	0.016375687	225	1073	831	2259	0	0	0	0	0	4	5	8	13	50	4	6	10	14	49	1984.68988883	5668.755995889999	9015.22456236	12310.968376480001	49445.75758297	21	605	1093	1852	5672	4	26	70	150	380	0	5	31	92	384	0	2	4	8	31	1638	1288
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F4_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T07:42:18Z	74.79059	2005	2118	1703	0	0.80406046	0.026865564	321	417	851	2118	0	0	0	0	0	4	5	8	13	50	4	6	10	14	49	1955.7205353	5478.20100471	8987.94462177	12145.88176942	48666.23104944	28	455	879	1440	4961	4	14	50	116	410	0	2	18	68	375	0	1	4	7	37	1258	1035
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F4_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T09:16:13Z	74.190994	1971	2187	1718	0	0.785551	0.02714348	322	745	815	2187	0	0	0	0	0	4	5	8	13	50	4	6	10	14	50	1968.74341765	5466.941094119999	8939.206555890001	11979.79872354	46019.795010609996	13	416	815	1375	5387	4	14	49	115	470	0	2	18	65	356	0	1	4	7	26	1280	1035
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F4_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T10:50:03Z	75.5741	1993	2202	1770	0	0.8038147	0.025056768	326	416	889	2202	0	0	0	0	0	4	5	8	13	48	4	6	10	14	39	1955.1219158900003	5455.291161180001	9015.22812883	12078.82005648	49119.55838943	34	412	809	1360	4996	4	13	44	110	398	0	2	15	61	340	0	1	3	7	22	1284	1030
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F5_a	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T15:29:35Z	80.74199	596	1167	911	0	0.7806341	0.02513118	100	337	357	1167	0	0	0	0	0	5	18	26	36	50	1	3	3	21	50	754.7849035300001	2934.01057059	3770.34316059	13451.3828706	40279.416141199996	5	420	1278	3237	5673	4	24	75	149	415	0	4	37	89	316	0	1	4	7	28	712	588
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F5_b	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T17:03:30Z	80.37315	617	1158	886	0	0.7651123	0.030115673	108	235	347	1158	0	0	0	0	0	4	18	26	34	50	1	3	3	21	50	756.74925353	2888.60977059	3745.86709059	14102.369307070001	42045.92802238	4	407	1387	3114	5664	4	28	81	149	435	0	6	42	97	304	0	2	4	7	29	700	590
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F5_c	Orbitrap Fusion Lumos	FSN20169	ProteomeDiscoverer:Xtract	2018-10-23T18:37:24Z	80.62979	608	1162	929	0	0.79948366	0.025586003	95	416	376	1162	0	0	0	0	0	4	18	27	37	50	1	3	3	21	50	757.97648353	2890.3611705900003	3803.54713059	14100.646602359999	48418.10160884999	5	432	1345	3203	5679	4	25	74	144	433	0	4	34	86	292	0	1	4	7	23	736	579
